@relation tweets-sentimientos-consistentes-español
@attribute 'tweetid' numeric
@attribute 'user' string
@attribute 'content' string
@attribute 'date' date
@attribute 'lang' { 'es', 'unknown'}
@attribute 'value' { 'O', 'E', 'P', 'n+', 'p+', 'N'}
@attribute 'type' { 'AGREEMENT', 'DISAGREEMENT'}
@data
164458127750742017,'mariviromero','¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @soydelia @mario_bilbao @charodona @vacp5 @gancedo','2012-01-31T22:20:47',es,'P','AGREEMENT'
164470090908184576,'mjguemes','"Como siempre ves pero no observas" SH','2012-01-31T23:08:20',es,'N','AGREEMENT'
164478459211546625,'Ignacos','Un artículo en homenaje a "Los héroes de Orzán" http://t.co/QzkYLMY6 #heroesOrzan http://t.co/tEebzeuW','2012-01-31T23:41:35',es,'p+','AGREEMENT'
164507157784571904,'SSantiagosegura','Muy buenas noches followercetes! http://t.co/atUVngT6','2012-02-01T01:35:38',es,'P','AGREEMENT'
164544086399913987,'riverakiko','Todos siguiendo a @josederico  y @eltzunamy07  creadores de #RayosDeSol  #TeFuiste  grandes amigos grandes profesionales y grandes personas','2012-02-01T04:02:21',es,'p+','AGREEMENT'
164582518492901376,'Cepeda','Buenos días a todos! Así amanece Madrid: http://t.co/iudGmMiv','2012-02-01T06:35:04',es,'O','AGREEMENT'
164591228510420992,'anabelenroy_tve','Muere tiroteado,x un hombre con uniforme dl Ejército afgano,soldado OTAN n Afganistán,según organización q no dice nacionalidad dl fallecido','2012-02-01T07:09:41',es,'n+','AGREEMENT'
164612664595709952,'anabelenroy_tve','La prima de riesgo de España abre sin cambios en 318 puntos básicos','2012-02-01T08:34:52',es,'O','AGREEMENT'
164614137752715267,'anabelenroy_tve','TURNER,dueña CNN,TNT,Cartoon Network...lanza en España TCMAutor. Canal d pago con obras más representativas d directores d todos los tiempos','2012-02-01T08:40:43',es,'p+','AGREEMENT'
164614410348929026,'mariviromero','La Bullipedia de Ferran Adrià  http://t.co/mP98KgWc via @elmundoes','2012-02-01T08:41:48',es,'O','AGREEMENT'
164617427534086144,'anapastor_tve','Empezamos en diez minutos....hoy con Carme Chacón....','2012-02-01T08:53:47',es,'O','AGREEMENT'
164621901187125248,'Buenafuente','Buenos días!!!','2012-02-01T09:11:34',es,'O','AGREEMENT'
164624601832361984,'sanchez_sonia','La reforma educativa no estará en marcha el próximo curso #wertenLaSER','2012-02-01T09:22:18',es,'O','AGREEMENT'
164638712716730368,'JAMonago','Camino de Lisboa... encuentro con Embajador español, reunión con empresarios de Portugal y España, promoción de Extremadura...','2012-02-01T10:18:22',es,'O','AGREEMENT'
164643828207325184,'iescolar','El ministro @jiwert se traga las mentiras sobre Educación para la Ciudadanía. No salgo de mi asombro http://t.co/IDTuJGvU','2012-02-01T10:38:42',es,'N','AGREEMENT'
164644701339795456,'anabelenroy_tve','Federico Trillo será nombrado embajador de España en EE.UU.','2012-02-01T10:42:10',es,'O','AGREEMENT'
164650632173731840,'Tonicanto1','Comienza la comparecencia del ministro en la comisión de agricultura, pesca y medio ambiente.','2012-02-01T11:05:44',es,'N','AGREEMENT'
164667368457502720,'emontanes','«Cuando vi el 15-M pensé: ¿qué hacen estos hijos de socialistas aquí y no en nuestras asambleas?» - ABC.es http://t.co/E5KZfmhp via @abc_es','2012-02-01T12:12:14',es,'E','AGREEMENT'
164669518478712832,'Borja_Fadon','Servicial hasta la muerte, servil ni en la muerte. Bravo Leo Farache. #comercialesdepublicidad','2012-02-01T12:20:47',es,'p+','AGREEMENT'
164671107515953153,'Albert_Rivera','RT @DavidGerboles: Rivera recuerda a Rajoy que el PP prometió ajustar las leyes tras la sentencia sobre el Estatuto | http://t.co/pPlNefrr','2012-02-01T12:27:06',es,'O','AGREEMENT'
164675368899457026,'Lissavetzky_M','No es el escenario de una película bélica. Es el Cementerio de La Almudena , un espacio que necesita protección  http://t.co/FL6lL1KE','2012-02-01T12:44:02',es,'N','AGREEMENT'
164675821909450752,'GUTY14HAZ','Buenos días twitteros lo mas importante en la vida es acostarte y levantarte con la conciencia tranquila y nunca dejéis q os machaque nadie.','2012-02-01T12:45:50',es,'p+','AGREEMENT'
164675984325480448,'mariviromero','El esperpento http://t.co/ONA7BfoB','2012-02-01T12:46:28',es,'N','AGREEMENT'
164678210255192064,'carlosecue','Para "despolitizar" las cajas, el PP puso a Rato en Bankia. Para "despolitizar" las embajadas, pondrá a Trillo en EEUU. Cosas de la política','2012-02-01T12:55:19',es,'N','AGREEMENT'
164679663044673536,'David_Busta','Dice Alex que muchas gracias por vuestras bienvenidas;-)','2012-02-01T13:01:05',es,'p+','AGREEMENT'
164680057925812224,'Borja_Fadon','ROO, un gran concepto de manos de Luis Gómez de Iberdrola. #comercialesdepublicidad','2012-02-01T13:02:40',es,'p+','AGREEMENT'
164685305872531460,'David_Busta','“@albertocogorro: @David_Busta suerte por leon trae un poco de cecina jejejee un abrazo tio”OTRO AMIGO;-)','2012-02-01T13:23:31',es,'p+','AGREEMENT'
164697034845196288,'SergioRamos','Medio obligado pero ahí esta el fenómeno. http://t.co/gXzUllAl','2012-02-01T14:10:08',es,'P','DISAGREEMENT'
164699726493655040,'SergioRamos','...que la acción no es merecedora de tarjeta, se mantenga la sanción. Son cosas que solo pasan aquí. Que le vamos hacer..!!','2012-02-01T14:20:49',es,'N','AGREEMENT'
164701135846907904,'EsperanzAguirre','Nuestro grupo quiere acercar más la actividad parlamentaria a los ciudadanos y que nuestros diputados se reúnan más con ellos.','2012-02-01T14:26:25',es,'P','AGREEMENT'
164712118120235009,'alfonsomerlos','"¿Ha destruido el @PSOE el futuro de una generación entera d españoles?" Editorial 20.30 @13tv_AlDia @13television','2012-02-01T15:10:03',es,'n+','AGREEMENT'
164720350888857601,'javiersolana','Merece leerse  Intervencion presidente Parlamento Europeo Schulzs  European Council http://t.co/NYcMNe8h','2012-02-01T15:42:46',es,'P','AGREEMENT'
164721052386209796,'mariviromero','Mas: ahora #Griñan ha gastado 300.000 e  en una campaña propagandística, “Andalucía 10”, que mueve al sonrojo por su contenido de autobombo','2012-02-01T15:45:33',es,'n+','AGREEMENT'
164728936507506688,'mdcospedal','RT @OrellanaOsorio @mdcospedal "El Gobierno d España está haciendo todas las reformas q necesita nuestro país,empezando por decir la verdad"','2012-02-01T16:16:53',es,'p+','AGREEMENT'
164731443925360640,'mariviromero','La tela de araña socialista en Andalucia  Parte 2 http://t.co/5lvob2IT','2012-02-01T16:26:51',es,'O','AGREEMENT'
164746658016526336,'Lissavetzky_M','.@DiegoCruz_: aceras con esguince de tobillo garantizado. Cementerio de La Almudena. http://t.co/E9azR9Sr http://t.co/g4MD0X79','2012-02-01T17:27:19',es,'N','AGREEMENT'
164746839843811328,'Crisgallar','Un historiador justifica la investigación judicial de #garzon. Era "imposible" investigar desapariciones de otra forma http://t.co/GgGq3Uvi','2012-02-01T17:28:02',es,'N','DISAGREEMENT'
164754602359660544,'abarceloh25','Hoy en @hora25 otra pillada de Rajoy, "Vivo en un lío", ha dicho, y las declaraciones surrealistas de algunos de sus ministros.','2012-02-01T17:58:52',es,'N','AGREEMENT'
164755335217811457,'FedericoQuevedo','Hoy toca @TDtarde @13television y no me resisto a dedicar este temazo a todo el equipo: http://t.co/itJcu40L','2012-02-01T18:01:47',es,'P','AGREEMENT'
164758488361353216,'emontanes','Una tribu peruana aislada establece contacto con el mundo moderno - ABC.es http://t.co/Ssha90aQ via @abc_es','2012-02-01T18:14:19',es,'E','AGREEMENT'
164758648231428096,'arsenioescolar','Recuentos y más recuentos en el PSOE. Dos dirigentes diferentes creen hoy que ganará Chacón con una ventaja cómoda de unos 50 votos','2012-02-01T18:14:57',es,'p+','AGREEMENT'
164759785433083906,'mariviromero','Escuchando a @JuanMa_Moreno en @laventana @La_SER #nomelopierdo','2012-02-01T18:19:28',es,'O','AGREEMENT'
164761065312370688,'iescolar','Lo de la copia de la Gioconda me deja asombrado. ¿Cómo son de grandes los fondos del Prado para que siglos después descubran estas cosas?','2012-02-01T18:24:33',es,'n+','AGREEMENT'
164775149789384704,'anai_martin','Los del movimiento #yonopago vuelven al ataque. En el centro de Madrid están liando una buena','2012-02-01T19:20:31',es,'N','AGREEMENT'
164777662773067776,'alfonsomerlos','Hoy en @13tv_AlDia entrevista a Juan Moscoso, portavoz d la plataforma d apoyo a @_Rubalcaba_  21.30 . es posible la regeneración dl @PSOE ?','2012-02-01T19:30:30',es,'P','AGREEMENT'
164778477051068417,'iescolar','Buscando en los fondos del Museo del Prado, han encontrado una ley del aborto de Fernando VII. Que no la vea Gallardón, que nos la aplica.','2012-02-01T19:33:45',es,'N','AGREEMENT'
164786569977401345,'LosadaPescador','Boda ante el notario. Hemos hablado con el presidente del Consejo General del Notariado. @TelediarioInter 20:30','2012-02-01T20:05:54',es,'O','AGREEMENT'
164792428631568385,'matrujil','Por cierto, en un debate en @cextremadura disfruté con la profesionalidad de #Indira y el equipo que tiene @beamaesso http://t.co/g84mXXMq','2012-02-01T20:29:11',es,'p+','AGREEMENT'
164797497791881216,'matrujil','No creo, no? Rubalcaba estalla contra Griñán por teléfono y amenaza con impugnarle - España http://t.co/MlmKwJcI via @elconfidencial','2012-02-01T20:49:19',es,'N','AGREEMENT'
164801671443132416,'Albert_Rivera','Mas va pidiendo concierto económico buscando l diferencia y copiando privilegios mientras se esconde ante ls 200M tirados en #Spanair','2012-02-01T21:05:54',es,'n+','AGREEMENT'
164818146082033665,'PilarGGranja','El nuevo plan hidrológico q ha presentado hoy Arias Cañete es una alegría. Por fin sentido común y agua solidaria en un país muy necesitado.','2012-02-01T22:11:22',es,'p+','AGREEMENT'
164818877816127488,'PilarGGranja','Ojoplática ante la denuncia delVpte de la Diputación de Almería sobre facturas intolerables de diputados del Psoe. Incluido el tinte. #gato','2012-02-01T22:14:17',es,'n+','AGREEMENT'
164818996569444352,'FedericoQuevedo','Ya q @AntonioRNaranjo ataca con una rubia, yo respondo con otra:  http://t.co/NoyE7ie3 vía @youtube','2012-02-01T22:14:45',es,'N','AGREEMENT'
164822842511339521,'iescolar','El último tuit del ministro @jiwert es del domingo. ¿Cuando vuelva por aquí nos explicará lo del falso libro de texto de Ciudadanía?','2012-02-01T22:30:02',es,'N','AGREEMENT'
164830126796832769,'iescolar','Las excusas de Wert. Cuanto más hablan en el Ministerio de Educación, más mienten http://t.co/kxRCkrfB','2012-02-01T22:58:59',es,'n+','AGREEMENT'
164830454191624192,'ritabarbera2010','Creo que el Valencia CF mereció ganar esta noche, pero hay esperanza en el próximo partido en Barcelona #creenlafinal','2012-02-01T23:00:17',es,'P','DISAGREEMENT'
164830624304205826,'PilarGGranja','#momentodormir mañana diA largo q comienza con @anarosaq a las 9am! Un montón de reformas analizar. #Byes','2012-02-01T23:00:57',es,'O','AGREEMENT'
164833272214466561,'pacomarhuenda','Hola, esta es la portada de hoy, jueves 2 de febrero. Un saludo a todos http://t.co/Ufho2p6U','2012-02-01T23:11:30',es,'O','AGREEMENT'
164834196467097601,'AlejandroSanz','Ah... RT @PrincesitaSanz: @AlejandroSanz J Carlos Aragón!!!!!!!!!!!!!!!','2012-02-01T23:15:09',es,'O','AGREEMENT'
164841597157122049,'mariviromero','Fallece a los 88 años la poetisa y premio Nobel Wislawa Szymborska - Público.es http://t.co/hbx0s5VM','2012-02-01T23:44:34',es,'N','AGREEMENT'
164842309006008321,'cayo_lara','Saludos a los amigos, a los adversarios, a los independientes y hasta los trolls. Mañana a las 5 para Asturias si nos deja el hielo.','2012-02-01T23:47:23',es,'O','AGREEMENT'
164874902082568192,'AlexdelaIglesia','Harvey no la soporta. Dice que no se puede hablar con ella. Que enseguida se lo toma todo como algo personal.','2012-02-02T01:56:54',es,'n+','DISAGREEMENT'
164927808135634944,'davidbisbal','Obregon - Arena Itson venta de entradas en www.eticket.mxHermosillo - Cum venta de entradas en www.eticket.mx','2012-02-02T05:27:08',es,'O','AGREEMENT'
164968025932578817,'anabelenroy_tve','Portada El País http://t.co/7bvbTctq ...','2012-02-02T08:06:57',es,'O','AGREEMENT'
164968854211149825,'sevillajordi','La tragedia del campo de fútbol egipcio es una prueba mas d adonde lleva el "forofismo" irracional y d confrontación. No lo minusvaloremos.','2012-02-02T08:10:14',es,'n+','AGREEMENT'
164979872131858432,'santiagocervera','Mato pide un informe sobre la prescripción de la PDD. Jiménez y Aído no lo pidieron cuando decidieron por su cuenta que se diera sin receta.','2012-02-02T08:54:01',es,'O','AGREEMENT'
164982548194263040,'anapastor_tve','El paro aumento en enero en 177.470 personas.','2012-02-02T09:04:39',es,'n+','AGREEMENT'
164988015280787456,'anabelenroy_tve','Portada 20 Minutos - Zaragoza http://t.co/UWmAkse8 ...','2012-02-02T09:26:22',es,'O','AGREEMENT'
164988081957638144,'anapastor_tve','En unos minutos el ministro de Interior. Muchos temas interesantes para hablar con él.','2012-02-02T09:26:38',es,'p+','AGREEMENT'
164998640790810624,'Amartinbeaumont','“@pedroapa48: stoy en casa con fiebre, perdón por desatinos.”Mejórate. Aunque con el frío que hace mejor calentito en casa. Abrazos','2012-02-02T10:08:36',es,'E','DISAGREEMENT'
164998941996355584,'cesc4official','Buenos dias a todos! Ayer hicimos un gran partido, lastima que no pudieramos marcar mas goles. De la ceja estoy bien, 4 puntos y adelante.','2012-02-02T10:09:47',es,'P','DISAGREEMENT'
164998966780502016,'SerranoAlfonso','Tiene guasa leer editoriales que hablan de inestabilidad sistema educativo por reforma PP cuando todas las leyes en 30 años han sido PSOE','2012-02-02T10:09:53',es,'N','AGREEMENT'
165009727267405824,'anabelenroy_tve','La ola de frío que nos afecta se produce aproximadamente una vez cada 7-8 años (Aemet)','2012-02-02T10:52:39',es,'N','AGREEMENT'
165010140108566528,'iescolar','Menéame (si quieres): Las excusas de Wert http://t.co/wDc73iLK','2012-02-02T10:54:17',es,'N','AGREEMENT'
165013989443645440,'Carlos_Latre','ya en @HerreraenlaOnda !!!','2012-02-02T11:09:35',es,'O','AGREEMENT'
165015345608933376,'3gerardpique','Mirar que me he encontrado al llegar a la Ciudad Deportiva! http://t.co/A2oPyad7','2012-02-02T11:14:58',es,'p+','AGREEMENT'
165021317396045824,'sanchez_sonia','La escena más famosa de "Casablanca" con #Rubalcaba y #Chacón, obra genial de "Todo por la radio" http://t.co/Ku6XSF4t @PSOE','2012-02-02T11:38:42',es,'p+','AGREEMENT'
165023223149375489,'garcia_abadillo','Ni la Embajada de EEUU, ni la Casa Real ven con buenos ojos el nombramiento de Trillo como embajador en Washington.','2012-02-02T11:46:17',es,'N','AGREEMENT'
165026913272872960,'lazaroelmundo','e insisto una vez más, @aarbeloa17, siempre titular.','2012-02-02T12:00:56',es,'P','AGREEMENT'
165035827297136640,'lazaroelmundo','Localizado el cuerpo de Rodrigo Maseda en la playa, otro de los héroes policiales de Orzán','2012-02-02T12:36:22',es,'N','DISAGREEMENT'
165042183781617664,'emontanes','me sigue encantando roberto verino... http://t.co/0LEYuwcl','2012-02-02T13:01:37',es,'P','AGREEMENT'
165053699771736064,'riverakiko','grandes mis amigos @josederico y el @eltzunamy07 numeros 1!!!! Con rayos de sol y ahora con te fuiste....proximamente juntos oh yeah!!!','2012-02-02T13:47:23',es,'P','AGREEMENT'
165056990425513984,'sanchez_sonia','La importancia del discurso que #Rubalcaba y #Chacón pronunciarán el sábado en el Congreso @PSOE http://t.co/Hc03GEsl','2012-02-02T14:00:27',es,'p+','AGREEMENT'
165066837074264066,'anabelenroy_tve','Revela @JAMonago que el marido de @CarmeChacon2011 firmaba contratos de publicidad con @GFVara - http://t.co/T1OTEWt8 vía europa press','2012-02-02T14:39:35',es,'p+','AGREEMENT'
165069445297995776,'riverakiko','Y yo pues bueno ahi ando tb jajajajaj intentandolo! Espero que os gustase con el temazo de mis amigos @josederico y @eltzunamy07  te fuiste','2012-02-02T14:49:57',es,'p+','AGREEMENT'
165069854745956353,'matrujil','Ministra uruguaya destaca integralidad de la política de vivienda - Espanol http://t.co/qlzStV0m http://t.co/Nj4kUAlX via @UPI_esp','2012-02-02T14:51:34',es,'p+','AGREEMENT'
165081457826603008,'mariviromero','La trama de los #EREs  http://t.co/bSpOsXbm','2012-02-02T15:37:41',es,'n+','AGREEMENT'
165100904759046145,'riverakiko','Y recordar el dia 10 de febrero en macumba!!!!! Podeis comprar las entradas en puerta o por antiipados en ON TICKET!! http://t.co/hMUicv4l','2012-02-02T16:54:58',es,'O','AGREEMENT'
165105360271712256,'LFRudi','Feria de la Candelera de Barbastrohttp://t.co/xXuhjZoN http://t.co/vqiYPfN9','2012-02-02T17:12:41',es,'O','AGREEMENT'
165114477002489856,'PabloAIglesias','"Esto se atasca", dice el ministro Guindos en plena explicación de la reforma financiera. Se refería al ordenador, pero es buena metáfora','2012-02-02T17:48:53',es,'N','AGREEMENT'
165118080060620800,'riverakiko','Me encanta recibir un twitt asi jajajajaj q grandes!!!! http://t.co/vcQCOSDy','2012-02-02T18:03:13',es,'p+','AGREEMENT'
165119751272673280,'pedroj_ramirez','El plan de saneamiento bancario que acaba de presentar Guindos es serio y su calendario contundente. Paso clave para relanzar la economía.','2012-02-02T18:09:51',es,'p+','AGREEMENT'
165127715094142977,'santiagocervera','Breikennius!!! “@eitbcomNoticias: La marmota Phil predice un invierno de seis semanas más #diadelamarmota http://t.co/Vl7NsZHK”','2012-02-02T18:41:29',es,'O','AGREEMENT'
165127717552009216,'antoniosanz','Es una vergüenza que el Gobierno andaluz se dedique a ocultar la situación financiera de Andalucía http://t.co/yF2yBl5r','2012-02-02T18:41:30',es,'n+','AGREEMENT'
165149220997836800,'LosadaPescador','Cascos arremete contra el PP asturiano. Le preguntaremos en directo sobre esta cuestión. @TelediarioInter 20:30','2012-02-02T20:06:57',es,'N','AGREEMENT'
165149281844596736,'AlejandroSanz',';) RT @Nino__Ninoska: Colaboremos! @la100fm quiero escuchar Generación Perdida de @AlejandroSanz (cont) http://t.co/bvzZW9t8','2012-02-02T20:07:11',es,'P','AGREEMENT'
165149317013835777,'LosadaPescador','Suma y sigue del despilfarro andaluz. Hoy os contamos el último capítulo. @TelediarioInter 20:30','2012-02-02T20:07:20',es,'N','AGREEMENT'
165151456972914689,'SalomeGa','@iescolar relevante y previsible, no?','2012-02-02T20:15:50',es,'P','AGREEMENT'
165152233099493376,'LosadaPescador','Entramos ya!!!! @TelediarioInter 20:30 No somos telesucesos, si quiere información con criterio, este es su Telediario. Vamos!!!!!','2012-02-02T20:18:55',es,'P','AGREEMENT'
